"__insert_date","ad_id","add_to_cart","adset_id","campaign_id","channel","clicks","comments","creative_id","creative_title","objective","buying_type","campaign_type","creative_body","date","likes","shares","comments","views","clicks","impressions","mobile_app_install","inline_link_clicks","purchase","complete_registration","purchase_value","shares","spend","purchase","views"
2023-02-07 11:54:19,"26",0,"26","26",Facebook,6,0,"26",Join Now & Get a FREE Myzone! Join Us Today!,LINK_CLICKS,AUCTION,Social,Keep You & Your Sweetheart Heart Healthy!   Join Now & Get a FREE Myzone!,2023-02-06,0,0,0,0,6,1594,0,6,0,0,0,0,9,0,0
2023-02-07 11:54:19,"41",0,"41","41",Facebook,47,0,"41","",LINK_CLICKS,AUCTION,Social,"",2023-02-06,0,0,0,757,47,2730,0,47,0,0,0,0,64,0,757
2023-02-07 11:54:19,"49",0,"49","49",Facebook,1,0,"49",Find Gear To Keep You Warm This Winter,OUTCOME_SALES,AUCTION,Social,Shop Runnings for the gear you need to keep warm when you're outside having fun in the snow.,2023-02-06,0,0,0,0,1,1833,0,1,0,0,0,0,16,0,0
2023-02-07 11:54:19,"45",0,"45","45",Facebook,5,0,"45",Only $5 for 5 Days!,OUTCOME_LEADS,AUCTION,Social,"$𝟓 𝐟𝐨𝐫 𝟓 𝐝𝐚𝐲𝐬!  Get started with us today!  Come get stronger.  850 Canal St Stamford, CT 06902",2023-02-06,0,0,0,96,5,937,0,5,0,0,0,0,14,0,96
2023-02-07 11:54:19,"7",0,"7","7",Facebook,57,0,"7",Win one of three $100 Runnings Gift Cards,LINK_CLICKS,AUCTION,Social,We're giving away three $100 Runnings Gift Cards. Register now to WIN Runnings February Great BIG Giveaway.,2023-02-06,0,0,0,0,57,2518,0,57,0,0,0,0,13,0,0
2023-02-07 11:54:19,"33",0,"33","33",Facebook,1,0,"33",Only $5 for 5 Days!,OUTCOME_LEADS,AUCTION,Social,"$𝟓 𝐟𝐨𝐫 𝟓 𝐝𝐚𝐲𝐬!  Get started with us today!  Come get stronger.  850 Canal St Stamford, CT 06902",2023-02-06,0,0,0,49,1,376,0,1,0,0,0,0,9,0,49
2023-02-07 11:54:19,"15",0,"15","15",Facebook,0,0,"15",Customer Appreciation Days,LINK_CLICKS,AUCTION,Social,"We're celebrating YOU, our wonderful customers, during Customer Appreciation Days. Enjoy special discount days & more!",2023-02-06,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-02-07 11:54:19,"34",0,"34","34",Facebook,9,0,"34",Only $5 for 5 Days!,OUTCOME_LEADS,AUCTION,Social,"$𝟓 𝐟𝐨𝐫 𝟓 𝐝𝐚𝐲𝐬!  Get started with us today!  Come get stronger.  850 Canal St Stamford, CT 06902",2023-02-06,0,1,0,368,9,1977,0,9,0,0,0,1,38,0,368
2023-02-07 11:54:19,"11",0,"11","11",Facebook,0,0,"11",Find Gear To Keep You Warm This Winter,OUTCOME_SALES,AUCTION,Social,Shop Runnings for the gear you need to keep warm when you're outside having fun in the snow.,2023-02-06,0,0,0,0,0,1417,0,0,3,0,0,0,13,3,0
2023-02-07 11:54:19,"8",0,"8","8",Facebook,4,0,"8",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,1,0,117,4,796,0,4,0,0,0,1,19,0,117
2023-02-07 11:54:19,"19",0,"19","19",Facebook,21,0,"19","",LINK_CLICKS,AUCTION,Social,"",2023-02-06,0,0,0,228,21,1677,0,21,0,0,0,0,14,0,228
2023-02-07 11:54:19,"5",0,"5","5",Facebook,1,0,"5",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,117,1,572,0,1,0,0,0,0,14,0,117
2023-02-07 11:54:19,"4",0,"4","4",Facebook,0,0,"4",Customer Appreciation Days,LINK_CLICKS,AUCTION,Social,"We're celebrating YOU, our wonderful customers, during Customer Appreciation Days. Enjoy special discount days & more!",2023-02-06,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-02-07 11:54:19,"45",0,"45","45",Facebook,3,0,"45",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,1,0,90,3,644,0,3,0,0,0,1,13,0,90
2023-02-07 11:54:19,"35",0,"35","35",Facebook,0,0,"35",Win a LEM Meat Processing Package,LINK_CLICKS,AUCTION,Social,Make meat processing easier with great products from LEM. Register to WIN Runnings Great BIG Giveaway.,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"23",0,"23","23",Facebook,1,0,"23",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,0,1,138,0,1,0,0,0,0,3,0,0
2023-02-07 11:54:19,"9",0,"9","9",Facebook,49,0,"9",Find Gifts for Him & Her,LINK_CLICKS,AUCTION,Social,Valentine's Day is right around the corner & Runnings has the gift your special someone will love. Shop in-store or online.,2023-02-06,0,0,0,1056,49,10700,0,49,0,0,0,0,50,0,1056
2023-02-07 11:54:19,"10",0,"10","10",Facebook,4,0,"10",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,0,4,633,0,4,0,0,0,0,13,0,0
2023-02-07 11:54:19,"40",0,"40","40",Facebook,0,0,"40","",OUTCOME_ENGAGEMENT,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"22",0,"22","22",Facebook,1,0,"22",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,166,1,774,0,1,0,0,0,0,18,0,166
2023-02-07 11:54:19,"7",0,"7","7",Facebook,0,0,"7",Customer Appreciation Days,LINK_CLICKS,AUCTION,Social,"We're celebrating YOU, our wonderful customers, during Customer Appreciation Days. Enjoy special discount days & more!",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"13",0,"13","13",Facebook,0,0,"13",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,0,0,127,0,0,0,0,0,0,3,0,0
2023-02-07 11:54:19,"23",0,"23","23",Facebook,0,0,"23","",OUTCOME_ENGAGEMENT,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"17",0,"17","17",Facebook,14,0,"17",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,1,0,0,14,2687,0,14,0,0,0,1,47,0,0
2023-02-07 11:54:19,"50",0,"50","50",Facebook,25,0,"50",Find Gifts for Him & Her,LINK_CLICKS,AUCTION,Social,Valentine's Day is right around the corner & Runnings has the gift your special someone will love. Shop in-store or online.,2023-02-06,0,0,0,590,25,6496,0,25,0,0,0,0,32,0,590
2023-02-07 11:54:19,"20",0,"20","20",Facebook,0,0,"20",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,0,0,62,0,0,0,0,0,0,2,0,0
2023-02-07 11:54:19,"40",0,"40","40",Facebook,27,0,"40",Find Gifts for Him & Her,LINK_CLICKS,AUCTION,Social,Valentine's Day is right around the corner & Runnings has the gift your special someone will love. Shop in-store or online.,2023-02-06,0,3,0,515,27,4633,0,27,0,0,0,3,29,0,515
2023-02-07 11:54:19,"29",0,"29","29",Facebook,0,0,"29",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0
2023-02-07 11:54:19,"30",0,"30","30",Facebook,83,0,"30",Win one of three $100 Runnings Gift Cards,LINK_CLICKS,AUCTION,Social,We're giving away three $100 Runnings Gift Cards. Register now to WIN Runnings February Great BIG Giveaway.,2023-02-06,0,0,0,0,83,4726,0,83,0,0,0,0,27,0,0
2023-02-07 11:54:19,"50",0,"50","50",Facebook,0,0,"50",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,29,0,182,0,0,0,0,0,0,4,0,29
2023-02-07 11:54:19,"12",0,"12","12",Facebook,148,0,"12",Win one of three $100 Runnings Gift Cards,LINK_CLICKS,AUCTION,Social,We're giving away three $100 Runnings Gift Cards. Register now to WIN Runnings February Great BIG Giveaway.,2023-02-06,0,0,0,0,148,11186,0,148,1,0,0,0,59,1,0
2023-02-07 11:54:19,"45",0,"45","45",Facebook,16,0,"45",Join Today for $1! Check Us Out!,OUTCOME_LEADS,AUCTION,Social,Join for $1!  Get 10% off Intro Class or League Pickle Ball!,2023-02-06,0,0,0,315,16,2023,0,16,0,0,0,0,44,0,315
2023-02-07 11:54:19,"18",0,"18","18",Facebook,0,0,"18",Find Gear To Keep You Warm This Winter,OUTCOME_SALES,AUCTION,Social,Shop Runnings for the gear you need to keep warm when you're outside having fun in the snow.,2023-02-06,0,0,0,103,0,1450,0,0,0,0,0,0,12,0,103
2023-02-07 11:54:19,"22",0,"22","22",Facebook,0,0,"22",Open Your Account Today!,LINK_CLICKS,AUCTION,Social,Open any of our checking accounts today to start your better banking experience.,2023-02-06,0,0,0,0,0,497,0,0,0,0,0,0,4,0,0
2023-02-07 11:54:19,"43",0,"43","43",Facebook,13,0,"43",Find Gifts for Him & Her,LINK_CLICKS,AUCTION,Social,Valentine's Day is right around the corner & Runnings has the gift your special someone will love. Shop in-store or online.,2023-02-06,0,0,0,127,13,1209,0,13,0,0,0,0,8,0,127
2023-02-07 11:54:19,"36",0,"36","36",Facebook,0,0,"36",Open Your Account Today!,LINK_CLICKS,AUCTION,Social,Open any of our checking accounts today to start your better banking experience.,2023-02-06,0,0,0,0,0,69,0,0,0,0,0,0,1,0,0
2023-02-07 11:54:19,"33",0,"33","33",Facebook,0,0,"33",Win a LEM Meat Processing Package,LINK_CLICKS,AUCTION,Social,Make meat processing easier with great products from LEM. Register to WIN Runnings Great BIG Giveaway.,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"11",0,"11","11",Facebook,25,0,"11",Get Yours Today!,LINK_CLICKS,AUCTION,Social,Show your swagger with a Tiger Checking card.,2023-02-06,0,0,0,0,25,5093,0,25,0,0,0,0,32,0,0
2023-02-07 11:54:19,"33",0,"33","33",Facebook,68,0,"33",Win one of three $100 Runnings Gift Cards,LINK_CLICKS,AUCTION,Social,We're giving away three $100 Runnings Gift Cards. Register now to WIN Runnings February Great BIG Giveaway.,2023-02-06,0,0,0,0,68,2965,0,68,0,0,0,0,19,0,0
2023-02-07 11:54:19,"1",0,"1","1",Facebook,1,0,"1",Open Your Account Today!,LINK_CLICKS,AUCTION,Social,Open any of our checking accounts today to start your better banking experience.,2023-02-06,0,0,0,0,1,568,0,1,0,0,0,0,6,0,0
2023-02-07 11:54:19,"22",0,"22","22",Facebook,21,0,"22","",LINK_CLICKS,AUCTION,Social,"",2023-02-06,0,0,0,280,21,1694,0,21,0,0,0,0,13,0,280
2023-02-07 11:54:19,"16",0,"16","16",Facebook,8,0,"16",Get Yours Today!,LINK_CLICKS,AUCTION,Social,Show your swagger with a Tiger Checking card.,2023-02-06,0,0,0,0,8,1050,0,8,0,0,0,0,12,0,0
2023-02-07 11:54:19,"16",0,"16","16",Facebook,0,0,"16",Customer Appreciation Days,LINK_CLICKS,AUCTION,Social,"We're celebrating YOU, our wonderful customers, during Customer Appreciation Days. Enjoy special discount days & more!",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"29",0,"29","29",Facebook,13,0,"29",Get Yours Today!,LINK_CLICKS,AUCTION,Social,Show your swagger with a Tiger Checking card.,2023-02-06,0,0,0,0,13,3338,0,13,0,0,0,0,20,0,0
2023-02-07 11:54:19,"16",0,"16","16",Facebook,0,0,"16",Customer Appreciation Days,LINK_CLICKS,AUCTION,Social,"We're celebrating YOU, our wonderful customers, during Customer Appreciation Days. Enjoy special discount days & more!",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"35",0,"35","35",Facebook,0,0,"35",Check Us Out! 𝐅𝐫𝐞𝐞 𝐒𝐞𝐬𝐬𝐢𝐨𝐧 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡! 𝐅𝐑𝐄𝐄 𝐒𝐄𝐒𝐒𝐈𝐎𝐍 | 𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓!,OUTCOME_LEADS,AUCTION,Social,"𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡!  💚💚💚 Eat The Frog Fitness is a boutique studio experience combining the best of personal training and small group fitness. Our coach-led sessions are modified for all fitness levels and personalized for you.💚💚💚  9265 𝙎 𝘽𝙧𝙤𝙖𝙙𝙬𝙖𝙮 #100 𝙃𝙞𝙜𝙝𝙡𝙖𝙣𝙙𝙨 𝙍𝙖𝙣𝙘𝙝 80129  🔳 Agility -  Functional movements will improve posture, balance, stability, and coordination as well as build core muscle strength.  🔳 Strength - Get stronger, burn more calories, boost energy levels, and prevent disease by using Nubell weights, Alpha sandbags, and the TRX training system.  🔳 Cardio - Train harder and smarter by expanding your workout capacity using a combination of Concept II Rowers and Keiser Spin Bikes.  🔳 Recovery - Decrease your risk of injury while becoming more in-tune with your body by using a combination of Trigger Point rollers, as well as state of the art stretching and recovery exercises after every session.   𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 #FROGSQUAD",2023-02-06,0,0,0,0,0,83,0,0,0,0,0,0,6,0,0
2023-02-07 11:54:19,"44",0,"44","44",Facebook,42,0,"44",Win one of three $100 Runnings Gift Cards,LINK_CLICKS,AUCTION,Social,We're giving away three $100 Runnings Gift Cards. Register now to WIN Runnings February Great BIG Giveaway.,2023-02-06,0,0,0,0,42,1088,0,42,0,0,0,0,8,0,0
2023-02-07 11:54:19,"30",0,"30","30",Facebook,3,0,"30",Check Us Out! 𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓!,OUTCOME_LEADS,AUCTION,Social,"𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡!  💚💚💚 Eat The Frog Fitness is a boutique studio experience combining the best of personal training and small group fitness. Our coach-led sessions are modified for all fitness levels and personalized for you.💚💚💚  9265 𝙎 𝘽𝙧𝙤𝙖𝙙𝙬𝙖𝙮 #100 𝙃𝙞𝙜𝙝𝙡𝙖𝙣𝙙𝙨 𝙍𝙖𝙣𝙘𝙝 80129  🔳 Agility -  Functional movements will improve posture, balance, stability, and coordination as well as build core muscle strength.  🔳 Strength - Get stronger, burn more calories, boost energy levels, and prevent disease by using Nubell weights, Alpha sandbags, and the TRX training system.  🔳 Cardio - Train harder and smarter by expanding your workout capacity using a combination of Concept II Rowers and Keiser Spin Bikes.  🔳 Recovery - Decrease your risk of injury while becoming more in-tune with your body by using a combination of Trigger Point rollers, as well as state of the art stretching and recovery exercises after every session.   𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 #FROGSQUAD",2023-02-06,0,0,0,0,3,43,0,3,0,0,0,0,6,0,0
2023-02-07 11:54:19,"27",0,"27","27",Facebook,0,0,"27",Win a LEM Meat Processing Package,LINK_CLICKS,AUCTION,Social,Make meat processing easier with great products from LEM. Register to WIN Runnings Great BIG Giveaway.,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"16",0,"16","16",Facebook,1,0,"16",Check Us Out! 𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓!,OUTCOME_LEADS,AUCTION,Social,"𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡!  💚💚💚 Eat The Frog Fitness is a boutique studio experience combining the best of personal training and small group fitness. Our coach-led sessions are modified for all fitness levels and personalized for you.💚💚💚  9265 𝙎 𝘽𝙧𝙤𝙖𝙙𝙬𝙖𝙮 #100 𝙃𝙞𝙜𝙝𝙡𝙖𝙣𝙙𝙨 𝙍𝙖𝙣𝙘𝙝 80129  🔳 Agility -  Functional movements will improve posture, balance, stability, and coordination as well as build core muscle strength.  🔳 Strength - Get stronger, burn more calories, boost energy levels, and prevent disease by using Nubell weights, Alpha sandbags, and the TRX training system.  🔳 Cardio - Train harder and smarter by expanding your workout capacity using a combination of Concept II Rowers and Keiser Spin Bikes.  🔳 Recovery - Decrease your risk of injury while becoming more in-tune with your body by using a combination of Trigger Point rollers, as well as state of the art stretching and recovery exercises after every session.   𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 #FROGSQUAD",2023-02-06,0,0,0,39,1,250,0,1,0,0,0,0,11,0,39
2023-02-07 11:54:19,"28",0,"28","28",Facebook,0,0,"28","",OUTCOME_ENGAGEMENT,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"45",0,"45","45",Facebook,0,0,"45",Check Us Out! 𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓!,OUTCOME_LEADS,AUCTION,Social,"𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡!  💚💚💚 Eat The Frog Fitness is a boutique studio experience combining the best of personal training and small group fitness. Our coach-led sessions are modified for all fitness levels and personalized for you.💚💚💚  9265 𝙎 𝘽𝙧𝙤𝙖𝙙𝙬𝙖𝙮 #100 𝙃𝙞𝙜𝙝𝙡𝙖𝙣𝙙𝙨 𝙍𝙖𝙣𝙘𝙝 80129  🔳 Agility -  Functional movements will improve posture, balance, stability, and coordination as well as build core muscle strength.  🔳 Strength - Get stronger, burn more calories, boost energy levels, and prevent disease by using Nubell weights, Alpha sandbags, and the TRX training system.  🔳 Cardio - Train harder and smarter by expanding your workout capacity using a combination of Concept II Rowers and Keiser Spin Bikes.  🔳 Recovery - Decrease your risk of injury while becoming more in-tune with your body by using a combination of Trigger Point rollers, as well as state of the art stretching and recovery exercises after every session.   𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 #FROGSQUAD",2023-02-06,0,0,0,43,0,172,0,0,0,0,0,0,18,0,43
2023-02-07 11:54:19,"24",0,"24","24",Facebook,29,0,"24",Find Gifts for Him & Her,LINK_CLICKS,AUCTION,Social,Valentine's Day is right around the corner & Runnings has the gift your special someone will love. Shop in-store or online.,2023-02-06,0,0,0,566,29,6067,0,29,0,0,0,0,29,0,566
2023-02-07 11:54:19,"39",0,"39","39",Facebook,1,0,"39",Check Us Out! 𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓!,OUTCOME_LEADS,AUCTION,Social,"𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡!  💚💚💚 Eat The Frog Fitness is a boutique studio experience combining the best of personal training and small group fitness. Our coach-led sessions are modified for all fitness levels and personalized for you.💚💚💚  9265 𝙎 𝘽𝙧𝙤𝙖𝙙𝙬𝙖𝙮 #100 𝙃𝙞𝙜𝙝𝙡𝙖𝙣𝙙𝙨 𝙍𝙖𝙣𝙘𝙝 80129  🔳 Agility -  Functional movements will improve posture, balance, stability, and coordination as well as build core muscle strength.  🔳 Strength - Get stronger, burn more calories, boost energy levels, and prevent disease by using Nubell weights, Alpha sandbags, and the TRX training system.  🔳 Cardio - Train harder and smarter by expanding your workout capacity using a combination of Concept II Rowers and Keiser Spin Bikes.  🔳 Recovery - Decrease your risk of injury while becoming more in-tune with your body by using a combination of Trigger Point rollers, as well as state of the art stretching and recovery exercises after every session.   𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 #FROGSQUAD",2023-02-06,0,0,0,44,1,261,0,1,0,0,0,0,13,0,44
2023-02-07 11:54:19,"6",0,"6","6",Facebook,0,0,"6","",OUTCOME_ENGAGEMENT,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"46",0,"46","46",Facebook,0,0,"46",Check Us Out! 𝐅𝐫𝐞𝐞 𝐒𝐞𝐬𝐬𝐢𝐨𝐧 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡! 𝐅𝐑𝐄𝐄 𝐒𝐄𝐒𝐒𝐈𝐎𝐍 | 𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓!,OUTCOME_LEADS,AUCTION,Social,"𝐒𝐢𝐠𝐧 𝐔𝐩 𝐓𝐨 𝐓𝐫𝐲 𝟕 𝐃𝐚𝐲𝐬 𝐟𝐨𝐫 $𝟐𝟓 @ 𝐄𝐓𝐅 𝐇𝐢𝐠𝐡𝐥𝐚𝐧𝐝𝐬 𝐑𝐚𝐧𝐜𝐡!  💚💚💚 Eat The Frog Fitness is a boutique studio experience combining the best of personal training and small group fitness. Our coach-led sessions are modified for all fitness levels and personalized for you.💚💚💚  9265 𝙎 𝘽𝙧𝙤𝙖𝙙𝙬𝙖𝙮 #100 𝙃𝙞𝙜𝙝𝙡𝙖𝙣𝙙𝙨 𝙍𝙖𝙣𝙘𝙝 80129  🔳 Agility -  Functional movements will improve posture, balance, stability, and coordination as well as build core muscle strength.  🔳 Strength - Get stronger, burn more calories, boost energy levels, and prevent disease by using Nubell weights, Alpha sandbags, and the TRX training system.  🔳 Cardio - Train harder and smarter by expanding your workout capacity using a combination of Concept II Rowers and Keiser Spin Bikes.  🔳 Recovery - Decrease your risk of injury while becoming more in-tune with your body by using a combination of Trigger Point rollers, as well as state of the art stretching and recovery exercises after every session.   𝐒𝐓𝐔𝐃𝐈𝐎 𝟐𝟒 𝐇𝐎𝐔𝐑 𝐀𝐂𝐂𝐄𝐒𝐒 #FROGSQUAD",2023-02-06,0,0,0,0,0,73,0,0,0,0,0,0,4,0,0
2023-02-07 11:54:19,"17",0,"17","17",Facebook,0,0,"17",Find Gear To Keep You Warm This Winter,OUTCOME_SALES,AUCTION,Social,Shop Runnings for the gear you need to keep warm when you're outside having fun in the snow.,2023-02-06,0,1,0,107,0,1582,0,0,0,0,0,1,13,0,107
2023-02-07 11:54:19,"39",0,"39","39",Facebook,0,0,"39",𝐋𝐚𝐬𝐭 𝐂𝐡𝐚𝐧𝐜𝐞 𝐟𝐨𝐫 𝟐𝟎𝟐𝟐 𝐑𝐚𝐭𝐞𝐬! Get Your First Month Free!,LEAD_GENERATION,AUCTION,Social,"🟡 𝐇𝐞𝐲 𝐋𝐨𝐧𝐠 𝐈𝐬𝐥𝐚𝐧𝐝!🟡  𝐆𝐞𝐭 𝐚 𝐅𝐫𝐞𝐞 𝐌𝐨𝐧𝐭𝐡 𝐚𝐭 𝐅𝐢𝐭𝐧𝐞𝐬𝐬 𝐈𝐧𝐜𝐞𝐧𝐭𝐢𝐯𝐞!  157 𝘋𝘦𝘦𝘳 𝘗𝘢𝘳𝘬 𝘈𝘷𝘦, 𝘉𝘢𝘣𝘺𝘭𝘰𝘯, 𝘕𝘠 11702",2023-02-06,0,0,0,30,0,101,0,0,0,0,0,0,2,0,30
2023-02-07 11:54:19,"14",0,"14","14",Facebook,0,0,"14",Customer Appreciation Days,LINK_CLICKS,AUCTION,Social,"We're celebrating YOU, our wonderful customers, during Customer Appreciation Days. Enjoy special discount days & more!",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"13",0,"13","13",Facebook,0,0,"13",Get Your First Month Free!,LEAD_GENERATION,AUCTION,Social,"🟡 𝐇𝐞𝐲 𝐋𝐨𝐧𝐠 𝐈𝐬𝐥𝐚𝐧𝐝!🟡  𝐆𝐞𝐭 𝐚 𝐅𝐫𝐞𝐞 𝐌𝐨𝐧𝐭𝐡 𝐚𝐭 𝐅𝐢𝐭𝐧𝐞𝐬𝐬 𝐈𝐧𝐜𝐞𝐧𝐭𝐢𝐯𝐞!  157 𝘋𝘦𝘦𝘳 𝘗𝘢𝘳𝘬 𝘈𝘷𝘦, 𝘉𝘢𝘣𝘺𝘭𝘰𝘯, 𝘕𝘠 11702",2023-02-06,0,0,0,29,0,144,0,0,0,0,0,0,2,0,29
2023-02-07 11:54:19,"4",0,"4","4",Facebook,44,0,"4",Find Gifts for Him & Her,LINK_CLICKS,AUCTION,Social,Valentine's Day is right around the corner & Runnings has the gift your special someone will love. Shop in-store or online.,2023-02-06,0,0,0,638,44,6105,0,44,0,0,0,0,38,0,638
