"__insert_date","ad_id","adset_id","campaign_id","channel","ad_description","title_part_1","title_part_2","clicks","date","imps","revenue","spend","conv"
2023-02-07 11:54:19,"26","26","26",Bing,Ensure Your Data Is Secure with Dmarc. Schedule a Free Trial Today!,Dmarc Email Authentication,Hire The Right Candidates,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"43","43","43",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,0,2023-02-04,16,0,0,0
2023-02-07 11:54:19,"45","45","45",Bing,Download the 2021 Report Today & Bolster Your Business Email Security Against Fraud.,Top 10 Email Fraud Scams,Free Email Fraud Report,53,2023-02-04,268,0,21,4
2023-02-07 11:54:19,"49","49","49",Bing,"","","",0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"20","20","20",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Management,Top 10 Boldest Insider Threats,1,2023-02-04,10,0,7,0
2023-02-07 11:54:19,"43","43","43",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Threat Guide,Gartner Email Market Guide,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"45","45","45",Bing,Turn Your Employees Into a Strong Line of Defense Against Social Engineering Attacks.,Social Engineering Training,Keep Your Business Secure,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"32","32","32",Bing,Discover the CASB Effectiveness Across Four Main Pillars of Functionality by Gartner.,Download CASB Survey Report,Review Your CASB Effectiveness,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,"","","",0,2023-02-04,6,0,0,0
2023-02-07 11:54:19,"4","4","4",Bing,"","","",0,2023-02-04,31,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Data Loss Prevention Solution,Top 10 Boldest Insider Threats,1,2023-02-04,27,0,4,0
2023-02-07 11:54:19,"27","27","27",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Data Loss Prevention Solution,Insider Threats Up 47%,0,2023-02-04,14,0,0,0
2023-02-07 11:54:19,"39","39","39",Bing,"Learn What To Do Before, During & After a Ransomware Attack in Our Guide. Download Today.",Ransomware Survival Guide,Download Report Today,3,2023-02-04,49,0,3,0
2023-02-07 11:54:19,"28","28","28",Bing,Download the 2021 Report Today & Protect Against Email Spoofing.,Top 10 Email Spoofing Scams,Email Account Compromise Guide,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"36","36","36",Bing,Learn How to Differentiate Your Company's Most Advanced Email Threats.,Cloud Security in the Cloud,Free Gartner Market Guide,1,2023-02-04,177,0,0,0
2023-02-07 11:54:19,"30","30","30",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Keep Your Team Aware,Phishing Awareness Training,0,2023-02-04,10,0,0,0
2023-02-07 11:54:19,"28","28","28",Bing,Where Should You Invest Your Cybersecurity Budget for Maximum Protection? Download Now.,Gartner SEG Guide,Download the Free Report,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Risk Management,Insider Threat eBook,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"50","50","50",Bing,Change Behavior. Reduce Risk. Cut Phishing Attacks Up To 90% With Proofpoint Today.,State of the Phish Report 2021,Security Awareness Training,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"20","20","20",Bing,Download CASB Report to Learn About the New Security Risks & Challenges Peers are Facing.,Evolution of CASB Report,Know Your Cloud Protection,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"37","37","37",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"25","25","25",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Security Awareness Training,Keep Your Business Secure,1,2023-02-04,121,0,1,0
2023-02-07 11:54:19,"6","6","6",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Proofpoint,Gartner Email Market Guide,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"23","23","23",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"38","38","38",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Business Email Security Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"36","36","36",Bing,Download the Latest Gartner Magic Quadrant for Cloud Access Security Brokers Now.,Gartner Magic Quadrant,Cloud Access Security Brokers,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"23","23","23",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Protection Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,Learn How to Protect Your Business from Evolving Cyber Threats. Download Now.,Proofpoint Email Security,Read the Gartner Market Guide,0,2023-02-04,8,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,"","","",1,2023-02-04,10,0,5,0
2023-02-07 11:54:19,"5","5","5",Bing,"","","",0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"49","49","49",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,1,2023-02-04,12,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Phishing Awareness Training,Keep Your Business Secure,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Real User Monitoring,Top 10 Boldest Insider Threats,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"50","50","50",Bing,Download Gartner's Market Guide for Email Security & Get the Strongest Protection.,Free Email Protection Guide,Email Security Market Insights,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"50","50","50",Bing,Proofpoint Named a Challenger in the Latest Gartner MQ for Cloud Access Security Brokers.,Latest CASB Report,CASB Gartner Magic Quadrant,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"33","33","33",Bing,Download the 2021 Report Today & Protect Against Business Email Fraud.,Protect Against Email Fraud,Top 10 Email Fraud Scams,3,2023-02-04,34,0,0,0
2023-02-07 11:54:19,"23","23","23",Bing,"","","",0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"46","46","46",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Protection Guide,Gartner Email Market Guide,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,Proofpoint Leverages a SDP for Cloud-Delivered Secure Remote Access to Resources.,Choose Zero Trust,Secure Remote Access,0,2023-02-04,68,0,0,0
2023-02-07 11:54:19,"27","27","27",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Threat Management,An Overview of Insider Threats,0,2023-02-04,8,0,0,0
2023-02-07 11:54:19,"25","25","25",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Protection Guide,Gartner Email Market Guide,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,"","","",1,2023-02-04,52,0,5,0
2023-02-07 11:54:19,"46","46","46",Bing,"","","",0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"32","32","32",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Remote Access Security,Request a Free Trial,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,Our Unique Continuous Training Methodology Enables Ongoing Improvement.,Security Awareness Training,"5x Gartner MQ Leader.",0,2023-02-04,14,0,0,0
2023-02-07 11:54:19,"24","24","24",Bing,"","","",0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,Download the 2021 Gartner Magic Quadrant for Enterprise Information Archiving Now.,Enterprise Info Archiving,Gartner Magic Quadrant,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,1,2023-02-04,14,0,2,0
2023-02-07 11:54:19,"4","4","4",Bing,"","","",1,2023-02-04,254,0,4,0
2023-02-07 11:54:19,"50","50","50",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"40","40","40",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Keep Your Team Aware,Phishing Awareness Training,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"20","20","20",Bing,Implementing DMARC is the Best Way to Protect Your Email Traffic Against Email Fraud.,Create DMARC Record,Protect Against Email Fraud,1,2023-02-04,13,0,1,0
2023-02-07 11:54:19,"30","30","30",Bing,Download Gartner's Market Guide for Email Security & Get the Strongest Protection.,Free Email Protection Guide,Email Security Market Insights,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"39","39","39",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Protection,Insider Threats Up 47%,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"25","25","25",Bing,"We Protect People on Every Channel Including Email, Web, Cloud, Social Media & Mobile.",Proofpoint,Protect Against Cyber Attacks,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,"Proofpoint Endpoint DLP takes a modern, people-centric approach to protecting your data.",Information Leak Prevention,Detect Risky Data Movement,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"40","40","40",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security DLP Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"35","35","35",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"36","36","36",Bing,Proofpoint Enterprise Archive Named a Leader for the 9th Consecutive Year in Gartner MQ.,Enterprise Info Archiving,Proofpoint Named A Leader,0,2023-02-04,64,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,User Behavior Analytics (UEBA),Top 10 Boldest Insider Threats,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"11","11","11",Bing,"","","",9,2023-02-04,208,0,4,1
2023-02-07 11:54:19,"36","36","36",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"8","8","8",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,0,2023-02-04,30,0,0,0
2023-02-07 11:54:19,"24","24","24",Bing,Download the Latest Gartner Magic Quadrant for Cloud Access Security Brokers Now.,Gartner Magic Quadrant,Cloud Access Security Brokers,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"45","45","45",Bing,"","","",0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"37","37","37",Bing,"","","",0,2023-02-04,13,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,"Download Report to Stay Ahead of Evolving Cybersecurity, Email Fraud & Ransomware Attacks.",People-Centric Email Security,Latest Human Factor Report,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"39","39","39",Bing,Download Our Report to Learn How Orgs Can Take a People-Centric View of Vulnerabilities.,State of the Phish Report 2021,Security Awareness Training,0,2023-02-04,8,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,Protect Your Organization From the Risk of Insider Threats. Try a Free Trial Today.,Insider Threat Management,Proofpoint ObserveIT,1,2023-02-04,1,0,4,0
2023-02-07 11:54:19,"29","29","29",Bing,"","","",0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,"","","",3,2023-02-04,55,0,1,1
2023-02-07 11:54:19,"9","9","9",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,"Proofpoint Endpoint DLP takes a modern, people-centric approach to protecting your data.",Data Leak Prevention,Detect Risky Data Movement,0,2023-02-04,14,0,0,0
2023-02-07 11:54:19,"48","48","48",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Secure Remote Access Service,Request a Free Trial,3,2023-02-04,164,0,5,0
2023-02-07 11:54:19,"1","1","1",Bing,Download Our Report to Learn How Orgs Can Take a People-Centric View of Vulnerabilities.,State of the Phish Report 2021,Security Awareness Training,0,2023-02-04,20,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"32","32","32",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"9","9","9",Bing,"","","",1,2023-02-04,14,0,0,0
2023-02-07 11:54:19,"31","31","31",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Remote Workforce Cybersecurity,Request a Free Trial,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"50","50","50",Bing,"","","",6,2023-02-04,32,0,4,1
2023-02-07 11:54:19,"1","1","1",Bing,Build a Technology-Driven Insider Threat Management Program for Your Team with Proofpoint.,Proofpoint,Insider Threat Program,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"46","46","46",Bing,"We Protect People on Every Channel Including Email, Web, Cloud, Social Media & Mobile.",Proofpoint,Protect Against Cyber Attacks,3,2023-02-04,55,0,4,0
2023-02-07 11:54:19,"20","20","20",Bing,"Download Report to Stay Ahead of Evolving Cybersecurity, Email Fraud & Ransomware Attacks.",People-Centric Email Security,Latest Human Factor Report,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"29","29","29",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Threat Management,An Overview of Insider Threats,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"32","32","32",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Threat Management,Insider Threat eBook,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,Our Training Is Constantly Evolving To Protect Against The Latest Security Threats.,Security Awareness Training,Protect Your Organization,1,2023-02-04,1,0,2,0
2023-02-07 11:54:19,"38","38","38",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Remote Access for Employees,Request a Free Trial,0,2023-02-04,32,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,Proofpoint CASB Named a Challenger for the 3rd Year in the Gartner Magic Quadrant.,Latest Gartner Magic Quadrant,Proofpoint Named A Challenger,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,"Learn What To Do Before, During & After a Ransomware Attack in Our Guide. Download Today.",Ransomware Survival Guide,Download Report Today,1,2023-02-04,57,0,6,0
2023-02-07 11:54:19,"5","5","5",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Email Security Training,Keep Your Business Secure,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"48","48","48",Bing,"","","",4,2023-02-04,27,0,4,0
2023-02-07 11:54:19,"25","25","25",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Business Email Security Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"44","44","44",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Security for Remote Workforce,Request a Free Trial,0,2023-02-04,159,0,0,0
2023-02-07 11:54:19,"11","11","11",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,User Behavior Analytics (UEBA),Insider Threats Up 47%,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"34","34","34",Bing,Download CASB Report to Learn About the New Security Risks & Challenges Peers are Facing.,Evolution of CASB Report,Know Your Cloud Protection,0,2023-02-04,9,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,"","","",0,2023-02-04,9,0,0,0
2023-02-07 11:54:19,"36","36","36",Bing,Download the Latest Gartner Magic Quadrant for Cloud Access Security Brokers Now.,Gartner Magic Quadrant,Cloud Access Security Brokers,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"18","18","18",Bing,Proofpoint CASB Named a Challenger for the 3rd Year in the Gartner Magic Quadrant.,Latest Gartner Magic Quadrant,Proofpoint Named A Challenger,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"13","13","13",Bing,Ensure Your Data Is Secure with Dmarc. Schedule a Free Trial Today!,Dmarc Email Authentication,Free Guide - Proofpoint,3,2023-02-04,183,0,2,0
2023-02-07 11:54:19,"3","3","3",Bing,Secure Remote Access to Your It Infrastructure. Get a Free Trial Now!,Cloud Based VPN Alternative,Proofpoint Data Solutions,0,2023-02-04,10,0,0,0
2023-02-07 11:54:19,"40","40","40",Bing,Proofpoint Leverages a SDP for Cloud-Delivered Secure Remote Access to Resources.,Software Defined Perimeter VPN,Secure Remote Access,0,2023-02-04,21,0,0,0
2023-02-07 11:54:19,"14","14","14",Bing,"","","",0,2023-02-04,16,0,0,0
2023-02-07 11:54:19,"45","45","45",Bing,Download the 2021 Report Today & Protect Against Business Email Fraud.,Top 10 Email Fraud Scams,Free Email Fraud Report,6,2023-02-04,47,0,1,1
2023-02-07 11:54:19,"23","23","23",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Business Email Security Guide,Gartner Email Market Guide,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"43","43","43",Bing,"Learn What To Do Before, During & After a Ransomware Attack in Our Guide. Download Today.",Ransomware Survival Guide,Download Report Today,0,2023-02-04,35,0,0,0
2023-02-07 11:54:19,"3","3","3",Bing,Ransomware is On the Rise. Is Your Company Safe From Attacks? Get Protected Today.,{KeyWord:State of the Phish Report 2021},Ransomware Awareness,0,2023-02-04,60,0,0,0
2023-02-07 11:54:19,"28","28","28",Bing,"","","",0,2023-02-04,9,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,Download CASB Report to Learn About the New Security Risks & Challenges Peers are Facing.,Evolution of CASB Report,Know Your Cloud Protection,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"40","40","40",Bing,"","","",0,2023-02-04,6,0,0,0
2023-02-07 11:54:19,"27","27","27",Bing,"","","",0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,"","","",0,2023-02-04,12,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Security for Remote Workforce,Request a Free Trial,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"39","39","39",Bing,"","","",0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"30","30","30",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Gartner Email Market Guide,Proofpoint,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"13","13","13",Bing,Learn What to Look for in a Cloud App Security Solution & Why You Need One. Download Today,Free CASB Guide,Discover Benefits of CASB,3,2023-02-04,6,0,7,0
2023-02-07 11:54:19,"3","3","3",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Remote Access for Employees,Request a Free Trial,3,2023-02-04,300,0,2,0
2023-02-07 11:54:19,"31","31","31",Bing,Ransomware is On the Rise. Is Your Company Safe From Attacks? Get Protected Today.,{KeyWord:State of the Phish Report 2021},Ransomware Awareness,1,2023-02-04,1,0,5,0
2023-02-07 11:54:19,"49","49","49",Bing,Download the 2021 Report Today & Protect Against Email Spoofing.,Email Account Compromise,Top 10 Email Spoofing Scams,0,2023-02-04,12,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,Learn What to Look for in a Cloud Access Security Broker Solution & Why You Need One.,Free CASB Guide,Discover Benefits of CASB,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"49","49","49",Bing,Get Free Trial & Provide Remote Workers with Same Level Security & Access as Network Users,Remote Access for Employees,Request a Free Trial,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Risk Management,Insider Threat eBook,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,Discover the CASB Effectiveness Across Four Main Pillars of Functionality by Gartner.,Download CASB Survey Report,Review Your CASB Effectiveness,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"13","13","13",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"11","11","11",Bing,"","","",0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"3","3","3",Bing,Learn What to Look for in a CASB Solution & Why You Need One. Download Today.,Free CASB Guide,Discover Benefits of CASB,0,2023-02-04,8,0,0,0
2023-02-07 11:54:19,"34","34","34",Bing,"Proofpoint Endpoint DLP takes a modern, people-centric approach to protecting your data.",Data Breach Prevention,Mitigate Risk of Data Breach,0,2023-02-04,27,0,0,0
2023-02-07 11:54:19,"13","13","13",Bing,"Proofpoint Endpoint DLP takes a modern, people-centric approach to protecting your data.",Data Loss Prevention,Detect Risky Data Movement,0,2023-02-04,10,0,0,0
2023-02-07 11:54:19,"13","13","13",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-04,105,0,0,0
2023-02-07 11:54:19,"24","24","24",Bing,"","","",1,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"24","24","24",Bing,"","","",0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"48","48","48",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Threat Management,Insider Threat eBook,0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Management,Insider Threats Up 47%,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"39","39","39",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Download Free Report Today,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"1","1","1",Bing,"We Protect People on Every Channel Including Email, Web, Cloud, Social Media & Mobile.",Proofpoint,Start a Free Trial Now,0,2023-02-04,6,0,0,0
2023-02-07 11:54:19,"31","31","31",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,User Behavior Analytics (UEBA),Top 10 Boldest Insider Threats,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"34","34","34",Bing,Download the 2021 Gartner Magic Quadrant for Enterprise Information Archiving Now.,Enterprise Info Archiving,Gartner Magic Quadrant,0,2023-02-04,12,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Threat Guide,Gartner Email Market Guide,0,2023-02-04,6,0,0,0
2023-02-07 11:54:19,"47","47","47",Bing,"","","",0,2023-02-04,39,0,0,0
2023-02-07 11:54:19,"17","17","17",Bing,"","","",0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,Implementing DMARC is the Best Way to Protect Your Email Traffic Against Email Fraud.,Create DMARC Record,First Step for Protected Email,0,2023-02-04,6,0,0,0
2023-02-07 11:54:19,"49","49","49",Bing,"","","",0,2023-02-04,3,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security DLP Guide,Gartner Email Market Guide,0,2023-02-04,8,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,Download the 2021 Gartner Magic Quadrant for Enterprise Information Archiving Now.,Enterprise Info Archiving,Gartner Magic Quadrant,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"36","36","36",Bing,Download the 2021 Report Today & Protect Against Email Scams.,Top 10 Email Scams,Phishing Email Examples,1,2023-02-04,35,0,8,0
2023-02-07 11:54:19,"4","4","4",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"19","19","19",Bing,Download the Latest Gartner Magic Quadrant for Cloud Access Security Brokers Now.,Gartner Magic Quadrant,Cloud Access Security Brokers,0,2023-02-04,4,0,0,0
2023-02-07 11:54:19,"25","25","25",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,0,2023-02-04,90,0,0,0
2023-02-07 11:54:19,"18","18","18",Bing,"","","",0,2023-02-04,5,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Risk Management,Top 10 Boldest Insider Threats,1,2023-02-04,49,0,1,0
2023-02-07 11:54:19,"38","38","38",Bing,"","","",0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"8","8","8",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Risk Management,An Overview of Insider Threats,0,2023-02-04,39,0,0,0
2023-02-07 11:54:19,"48","48","48",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"14","14","14",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,User Behavior Analytics (UEBA),An Overview of Insider Threats,0,2023-02-04,1,0,0,0
2023-02-07 11:54:19,"44","44","44",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-04,26,0,0,0
