"__insert_date","ad_id","add_to_cart","adgroup_id","campaign_id","channel","clicks","date","impressions","rt_installs","skan_app_install","ad_status","ad_text","purchase","registrations","spend","conversions","skan_conversion","video_views"
2023-02-07 11:54:21,"16",0,"16","16",TikTok Ads,263,2023-01-21,134766,0,0,AD_STATUS_DONE,"New Year, New Rewards. Join Wawa Rewards to get a FREE Hot or Iced Latte thru 1/22.",0,0,282,0,0,126775
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,16,2023-01-21,7643,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,26,0,0,7208
2023-02-07 11:54:21,"10",0,"10","10",TikTok Ads,14,2023-01-21,14982,0,0,AD_STATUS_DONE,"Join Wawa Rewards for a FREE Hot or Iced Latte, thru 1/22!",0,0,27,0,0,14170
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,13,2023-01-21,7141,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,27,0,0,6811
2023-02-07 11:54:21,"49",0,"49","49",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Do burgers taste better at midnight?,0,0,0,0,0,0
2023-02-07 11:54:21,"34",0,"34","34",TikTok Ads,14,2023-01-21,6813,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,6454
2023-02-07 11:54:21,"18",0,"18","18",TikTok Ads,18,2023-01-21,8190,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,40,0,0,7914
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,14,2023-01-21,7552,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,7103
2023-02-07 11:54:21,"34",0,"34","34",TikTok Ads,126,2023-01-21,63573,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,124,0,0,59745
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,16,2023-01-21,6748,0,0,AD_STATUS_DONE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,26,0,0,6443
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,60,2023-01-21,27427,0,0,AD_STATUS_DONE,"Join Wawa Rewards for a FREE Hot or Iced Latte, thru 1/22!",0,0,50,0,0,25886
2023-02-07 11:54:21,"45",0,"45","45",TikTok Ads,48,2023-01-21,10357,0,0,AD_STATUS_DONE,Rates as low as $10/mo (NO CONTRACTS),0,0,34,0,0,9742
2023-02-07 11:54:21,"24",0,"24","24",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,0,0,0,0,0,0
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,25,2023-01-21,9928,0,0,AD_STATUS_DONE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,34,0,0,9487
2023-02-07 11:54:21,"2",0,"2","2",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Mind...BLOWN. Download the Wawa App to order all your favorites.,1,0,0,0,0,0
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,0,2023-01-21,10,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,0,0,0,5
2023-02-07 11:54:21,"16",0,"16","16",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Mind... blown! Download the Wawa App to order all your favorites.,1,0,0,0,0,0
2023-02-07 11:54:21,"38",0,"38","38",TikTok Ads,12,2023-01-21,6929,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,6575
2023-02-07 11:54:21,"27",1,"27","27",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,0,0,0,0,0,0
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,1,2023-01-21,2002,0,0,AD_STATUS_DISABLE,Last Chance for 2022 Rates! | Expires 01/31/23,0,0,8,0,0,1954
2023-02-07 11:54:21,"46",0,"46","46",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,1,0,0,0,0,0
2023-02-07 11:54:21,"6",0,"6","6",TikTok Ads,5,2023-01-21,940,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,2,0,0,855
2023-02-07 11:54:21,"45",0,"45","45",TikTok Ads,13,2023-01-21,2681,0,0,AD_STATUS_DONE,"New Year, New Reward. Get a FREE Hot or Iced Latte with Wawa Rewards thru 1/22.",0,0,54,0,0,2777
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,8,2023-01-21,654,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,3,0,0,578
2023-02-07 11:54:21,"2",0,"2","2",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Does it get any easier?! Fuel up with a tap of the Wawa App! Just download, pay, and be on your way.",0,0,0,0,0,0
2023-02-07 11:54:21,"12",0,"12","12",TikTok Ads,0,2023-01-21,746,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,0,0,0,664
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,64,2023-01-21,47004,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,87,0,0,44352
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,77,2023-01-21,9697,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,29,0,0,8811
2023-02-07 11:54:21,"38",0,"38","38",TikTok Ads,0,2023-01-21,247889,0,0,AD_STATUS_DONE,"Release the doves 🕊️ It’s a WAWA 👏 WEDDING 👏 GIVEAWAY 👏 All you gotta do is follow us @Wawa, ❤️ this post & comment #WawaWedding to enter for a chance to win 💍 Rules in bio. #fyp #wawa #wawarun ",0,0,592,0,0,229739
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,6,2023-01-21,624,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,2,0,0,560
2023-02-07 11:54:21,"26",0,"26","26",TikTok Ads,363,2023-01-21,51700,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,169,0,0,46401
2023-02-07 11:54:21,"18",0,"18","18",TikTok Ads,66,2023-01-21,8849,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,24,0,0,8107
2023-02-07 11:54:21,"30",0,"30","30",TikTok Ads,233,2023-01-21,138715,0,0,AD_STATUS_DONE,"New Year, New Rewards. Join Wawa Rewards to get a FREE Hot or Iced Latte thru 1/22.",0,0,304,0,0,130355
2023-02-07 11:54:21,"23",0,"23","23",TikTok Ads,5,2023-01-21,1113,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,2,0,0,1040
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,0,2023-01-21,124249,0,0,AD_STATUS_DONE,Should've gotten the side of mac. #fyp #wawa #wawarun,0,0,173,0,0,115211
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,12,2023-01-21,1195,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,4,0,0,1078
2023-02-07 11:54:21,"42",0,"42","42",TikTok Ads,150,2023-01-21,16728,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,75,0,0,14949
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,99,2023-01-21,11973,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,48,0,0,10624
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,0,2023-01-21,30884,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,62,0,0,28803
2023-02-07 11:54:21,"33",0,"33","33",TikTok Ads,0,2023-01-21,88652,3,0,AD_STATUS_DONE,comment your go-to @wawa order! #wawarun #partner ,3,0,200,0,0,81734
2023-02-07 11:54:21,"25",0,"25","25",TikTok Ads,0,2023-01-21,4420,0,0,AD_STATUS_DONE,What’s your go-to @Wawa order? Let me know down below! #wawarun #partner ,0,0,11,0,0,4328
2023-02-07 11:54:21,"20",0,"20","20",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_ADGROUP_DISABLE,First ☕️ of the weekend be like…#fyp #wawa #wawarun,0,0,0,0,0,0
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,27,2023-01-21,28449,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,60,0,0,26771
2023-02-07 11:54:21,"14",0,"14","14",TikTok Ads,3,2023-01-21,5324,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,40,0,0,5184
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Now thru June 12, save 15¢/gallon when you fuel up and pay with the Wawa App!",0,0,0,0,0,0
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,136,2023-01-21,66223,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,124,0,0,62434
2023-02-07 11:54:21,"16",0,"16","16",TikTok Ads,55,2023-01-21,44520,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,87,0,0,41928
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,0,2023-01-21,64574,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,120,0,0,60475
2023-02-07 11:54:21,"3",0,"3","3",TikTok Ads,445,2023-01-21,49141,0,0,AD_STATUS_DONE,Salted White Mocha slays all day. Limited time only! Order your new fave bev on the Wawa App.,0,0,131,0,0,44217
2023-02-07 11:54:21,"31",0,"31","31",TikTok Ads,10,2023-01-21,712,0,0,AD_STATUS_DONE,"FREE Latte?! We're there. Now thru 1/22, get a FREE Hot or Iced Latte with Wawa Rewards.",0,0,14,0,0,755
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,0,2023-01-21,22335,0,0,AD_STATUS_DONE,Come with me on a #WawaRun! So excited to kick off an exciting collab with @Wawa by picking up some of my ultimate Wawa favs! The paninis have been my go-to lunch lately and I love being able to customize them with all of my favorite ingredients. What is your go-to Wawa order?! #phillyfoodies #partner ,0,0,59,0,0,21321
2023-02-07 11:54:21,"45",0,"45","45",TikTok Ads,0,2023-01-21,31745,4,0,AD_STATUS_DONE,"",6,0,54,0,0,29515
2023-02-07 11:54:21,"13",6,"13","13",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Free Delivery on the Wawa App! Now thru 6/5.,0,0,0,0,0,0
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,209,2023-01-21,28366,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,104,0,0,25438
2023-02-07 11:54:21,"2",0,"2","2",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Download the Wawa App and order breakfast, lunch or dinner from your phone!",0,0,0,0,0,0
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,39,2023-01-21,5247,0,0,AD_STATUS_DONE,"New Year, New Reward. Get a FREE Hot or Iced Latte with Wawa Rewards thru 1/22.",0,0,101,0,0,5438
2023-02-07 11:54:21,"13",0,"13","13",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,1,0,0,0,0,0
2023-02-07 11:54:21,"13",0,"13","13",TikTok Ads,3,2023-01-21,4104,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,2,0,0,3861
2023-02-07 11:54:21,"48",0,"48","48",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,1,0,0,0,0,0
2023-02-07 11:54:21,"27",0,"27","27",TikTok Ads,0,2023-01-21,21,0,0,AD_STATUS_DONE,Comment your go-to @Wawa order & maybe I’ll order that next! #Wawa #WawaRun #CassAndTheCity   ,0,0,0,0,0,21
2023-02-07 11:54:21,"30",0,"30","30",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,ATTN: it’s soup szn 😎 #fyp #wawa #wawarun ,0,0,0,0,0,0
2023-02-07 11:54:21,"34",0,"34","34",TikTok Ads,610,2023-01-21,53664,0,0,AD_STATUS_DONE,Salted White Mocha slays all day. Limited time only! Order your new fave bev on the Wawa App.,0,0,160,0,0,48498
2023-02-07 11:54:21,"1",0,"1","1",TikTok Ads,0,2023-01-21,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,1,0,0,0,0,0
2023-02-07 11:54:21,"40",0,"40","40",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_DONE,Contact your local pharmacy to book your booster appointment and ask for Moderna.,0,0,0,0,0,0
2023-02-07 11:54:21,"31",0,"31","31",TikTok Ads,12,2023-01-20,2651,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,1,0,0,2539
2023-02-07 11:54:21,"39",0,"39","39",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Las vacunas de refuerzo de la COVID-19 ayudan a proteger de múltiples cepas, en una sola dosis.",0,0,0,0,0,0
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,182,2023-01-20,26320,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,104,0,0,23692
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,13,2023-01-20,7738,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,7289
2023-02-07 11:54:21,"39",0,"39","39",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Boom, toasted. Our Paninis are back, and they’re bringing a crunch to your lunch — or breakfast!",0,0,0,0,0,0
2023-02-07 11:54:21,"31",0,"31","31",TikTok Ads,21,2023-01-20,8346,0,0,AD_STATUS_DONE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,34,0,0,8008
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,0,2023-01-20,46,0,0,AD_STATUS_DONE,Comment your go-to @Wawa order & maybe I’ll order that next! #Wawa #WawaRun #CassAndTheCity   ,0,0,0,0,0,43
2023-02-07 11:54:21,"29",0,"29","29",TikTok Ads,16,2023-01-20,6525,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,6187
2023-02-07 11:54:21,"2",3,"2","2",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Mind...BLOWN. Download the Wawa App to order all your favorites.,0,0,0,0,0,0
2023-02-07 11:54:21,"5",0,"5","5",TikTok Ads,31,2023-01-20,7344,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,27,0,0,6911
2023-02-07 11:54:21,"42",0,"42","42",TikTok Ads,107,2023-01-20,61181,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,124,0,0,57470
2023-02-07 11:54:21,"44",0,"44","44",TikTok Ads,13,2023-01-20,6070,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,26,0,0,5786
2023-02-07 11:54:21,"11",0,"11","11",TikTok Ads,1,2023-01-20,224,0,0,AD_STATUS_DONE,"FREE Latte?! We're there. Now thru 1/22, get a FREE Hot or Iced Latte with Wawa Rewards.",0,0,4,0,0,234
2023-02-07 11:54:21,"30",0,"30","30",TikTok Ads,16,2023-01-20,6761,0,0,AD_STATUS_DONE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,6418
2023-02-07 11:54:21,"3",0,"3","3",TikTok Ads,49,2023-01-20,30373,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,69,0,0,28518
2023-02-07 11:54:21,"24",0,"24","24",TikTok Ads,10,2023-01-20,7055,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,26,0,0,6596
2023-02-07 11:54:21,"7",0,"7","7",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Got lost in the sauce. Get the Pasta Bowl you crave tonight!,0,0,0,3,0,0
2023-02-07 11:54:21,"1",0,"1","1",TikTok Ads,13,2023-01-20,7675,0,0,AD_STATUS_DONE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,26,0,0,7344
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,3,0,0,0,0,0
2023-02-07 11:54:21,"23",0,"23","23",TikTok Ads,32,2023-01-20,10124,0,0,AD_STATUS_DONE,Rates as low as $10/mo (NO CONTRACTS),0,0,34,0,0,9604
2023-02-07 11:54:21,"1",0,"1","1",TikTok Ads,26,2023-01-20,3409,0,0,AD_STATUS_DONE,"New Year, New Reward. Get a FREE Hot or Iced Latte with Wawa Rewards thru 1/22.",0,0,69,0,0,3592
2023-02-07 11:54:21,"40",0,"40","40",TikTok Ads,16,2023-01-20,7644,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,27,0,0,7258
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,0,2023-01-20,73232,1,0,AD_STATUS_DONE,comment your go-to @wawa order! #wawarun #partner ,4,0,180,0,0,67703
2023-02-07 11:54:21,"46",0,"46","46",TikTok Ads,20,2023-01-20,6536,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,26,0,0,6204
2023-02-07 11:54:21,"5",0,"5","5",TikTok Ads,117,2023-01-20,63613,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,124,0,0,59982
2023-02-07 11:54:21,"44",0,"44","44",TikTok Ads,14,2023-01-20,2996,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,12,0,0,2880
2023-02-07 11:54:21,"13",0,"13","13",TikTok Ads,0,2023-01-20,42786,0,0,AD_STATUS_DONE,"",6,0,87,0,0,39728
2023-02-07 11:54:21,"30",0,"30","30",TikTok Ads,10,2023-01-20,5685,0,0,AD_STATUS_DISABLE,Last Chance for 2022 Rates! | Expires 01/31/23,0,0,26,0,0,5537
2023-02-07 11:54:21,"9",0,"9","9",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,3,0,0,0,0,0
2023-02-07 11:54:21,"10",0,"10","10",TikTok Ads,10,2023-01-20,1188,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,5,0,0,1067
2023-02-07 11:54:21,"31",17,"31","31",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Free Delivery on the Wawa App! Now thru 6/5.,0,0,0,0,0,0
2023-02-07 11:54:21,"49",0,"49","49",TikTok Ads,56,2023-01-20,8891,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,25,0,0,8222
2023-02-07 11:54:21,"10",0,"10","10",TikTok Ads,0,2023-01-20,312,0,0,AD_STATUS_DONE,What’s your go-to @Wawa order? Let me know down below! #wawarun #partner ,0,0,0,0,0,295
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,4,2023-01-20,1500,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,2,0,0,1369
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_DONE,A new me 👋 #fyp #wawarun #wawa,0,0,0,0,0,0
2023-02-07 11:54:21,"45",0,"45","45",TikTok Ads,5,2023-01-20,491,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,2,0,0,450
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,0,0,0,0,0,0
2023-02-07 11:54:21,"36",0,"36","36",TikTok Ads,58,2023-01-20,8464,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,25,0,0,7760
2023-02-07 11:54:21,"29",0,"29","29",TikTok Ads,4,2023-01-20,454,0,0,AD_STATUS_DONE,"FREE Latte?! We're there. Now thru 1/22, get a FREE Hot or Iced Latte with Wawa Rewards.",0,0,7,0,0,460
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,6,2023-01-20,649,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,2,0,0,584
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,131,2023-01-20,13299,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,75,0,0,11903
2023-02-07 11:54:21,"3",0,"3","3",TikTok Ads,13,2023-01-20,1819,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,6,0,0,1648
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,538,2023-01-20,54547,0,0,AD_STATUS_DONE,Salted White Mocha slays all day. Limited time only! Order your new fave bev on the Wawa App.,0,0,160,0,0,49192
2023-02-07 11:54:21,"38",0,"38","38",TikTok Ads,1,2023-01-20,1109,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,1,0,0,1014
2023-02-07 11:54:21,"24",0,"24","24",TikTok Ads,81,2023-01-20,9818,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,48,0,0,8767
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,0,2023-01-20,285940,0,0,AD_STATUS_DONE,"Release the doves 🕊️ It’s a WAWA 👏 WEDDING 👏 GIVEAWAY 👏 All you gotta do is follow us @Wawa, ❤️ this post & comment #WawaWedding to enter for a chance to win 💍 Rules in bio. #fyp #wawa #wawarun ",0,0,592,0,0,266613
2023-02-07 11:54:21,"11",0,"11","11",TikTok Ads,321,2023-01-20,57218,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,169,0,0,51497
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,0,2023-01-20,22788,0,0,AD_STATUS_DONE,Come with me on a #WawaRun! So excited to kick off an exciting collab with @Wawa by picking up some of my ultimate Wawa favs! The paninis have been my go-to lunch lately and I love being able to customize them with all of my favorite ingredients. What is your go-to Wawa order?! #phillyfoodies #partner ,0,0,64,0,0,21806
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,192,2023-01-20,131512,0,0,AD_STATUS_DONE,"New Year, New Rewards. Join Wawa Rewards to get a FREE Hot or Iced Latte thru 1/22.",0,0,276,0,0,124049
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,214,2023-01-20,133441,0,0,AD_STATUS_DONE,"New Year, New Rewards. Join Wawa Rewards to get a FREE Hot or Iced Latte thru 1/22.",0,0,293,0,0,125709
2023-02-07 11:54:21,"4",0,"4","4",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,1,0,0,0,0,0
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,0,2023-01-20,115501,0,0,AD_STATUS_DONE,Should've gotten the side of mac. #fyp #wawa #wawarun,0,0,169,0,0,107002
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Oh, hello. Nice to meat you!",0,0,0,0,0,0
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,75,2023-01-20,44682,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,87,0,0,42084
2023-02-07 11:54:21,"16",0,"16","16",TikTok Ads,0,2023-01-20,25304,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,53,0,0,23654
2023-02-07 11:54:21,"9",0,"9","9",TikTok Ads,42,2023-01-20,6986,0,0,AD_STATUS_DONE,"New Year, New Reward. Get a FREE Hot or Iced Latte with Wawa Rewards thru 1/22.",0,0,121,0,0,7038
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Mind...BLOWN. Download the Wawa App to order all your favorites.,0,0,0,0,0,0
2023-02-07 11:54:21,"46",0,"46","46",TikTok Ads,17,2023-01-20,8054,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,40,0,0,7794
2023-02-07 11:54:21,"50",0,"50","50",TikTok Ads,0,2023-01-20,3,0,0,AD_STATUS_DONE,Can't live without 'em #fyp #wawa #wawarun,0,0,0,0,0,3
2023-02-07 11:54:21,"19",0,"19","19",TikTok Ads,46,2023-01-20,28955,0,0,AD_STATUS_DONE,"Join Wawa Rewards for a FREE Hot or Iced Latte, thru 1/22!",0,0,56,0,0,27275
2023-02-07 11:54:21,"6",0,"6","6",TikTok Ads,42,2023-01-20,42671,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,87,0,0,40335
2023-02-07 11:54:21,"48",0,"48","48",TikTok Ads,0,2023-01-20,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Oh, hello. Nice to meat you!",0,0,0,0,0,0
2023-02-07 11:54:21,"12",0,"12","12",TikTok Ads,10,2023-01-20,5551,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,40,0,0,5343
